ticker,quantity,timestamp,lastUpdated
CATO,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CATX,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CATY,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CAUD,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CAVA,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CB,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBAN,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBAT,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBAY,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBD,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBFV,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBH,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBL,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBNK,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBOE,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBRE,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBRG,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBRL,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBSH,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBT,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBU,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBUS,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CBZ,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CC,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CCAP,10000,1712275004794.0923,2024-04-04 23:43:24.017071
CCB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCBG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCCC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCCS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCEL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCEP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCGWW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCIA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCIF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCJ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCLD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCLDO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCLDP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCLP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCNE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCNEP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCOI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCRD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCRN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCSI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCTG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCTS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CCU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDAQ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDIO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDIOW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDLR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDLX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDMO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDNA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDNS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDR^B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDR^C,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDRE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDRO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDROW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDTTW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDTX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDXC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDXS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDZI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CDZIP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEAD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEADW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CECO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEIX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CELC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CELH,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CELU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CELUW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CELZ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CENN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CENT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CENTA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CENX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEPU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CERE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CERO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEROW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CERS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CERT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CET,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CETU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CETUR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CETUW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CETX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CETY,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEV,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CEVA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFBK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFFI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFFN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFFS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFFSW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFG^D,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFG^E,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFLT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFR^B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CFSB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGABL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGAU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGBD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGBDL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGEM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGEN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGNT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGNX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGON,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CGTX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHAA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHCI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHCO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHCT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHDN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHEF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHEK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHGG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHH,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHKEL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHKEW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHKEZ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHKP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHMG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHMI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHMI^A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHMI^B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHNR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHPT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHRD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHRO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHRS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHRW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHSCL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHSCM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHSCN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHSCO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHSCP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHSN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHTR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHUY,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHWY,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CHY,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIEN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIFR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIFRW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIGI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CII,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIM^A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIM^B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIM^C,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIM^D,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CINF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CING,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CINGW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CINT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIO^A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CION,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CISO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CISS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CITE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CITEW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIVB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIVI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CIX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CJET,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CJJD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CKPT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CKX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLAR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLBK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLBR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLBT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLBTW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLCO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLDI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLDT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLDT^A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLDX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLEU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLFD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLGN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLH,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLIR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLLS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLMB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLMT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLNE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLNN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLNNW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLOE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLOV,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLPR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLPS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLPT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLRB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLRC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLRCR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLRO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLSD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLSK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLST,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLVR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLVRW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLVT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLVT^A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLWT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CLX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMAX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMAXW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMBM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMCA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMCL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMCM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMCO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMCSA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMCT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CME,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMLS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMMB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMND,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMPO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMPOW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMPR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMPS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMPX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMRE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMRE^B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMRE^C,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMRE^D,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMRE^E,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMRX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMS^B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMS^C,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMSA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMSC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMSD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMTG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMTL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CMU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNDA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNDB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNDT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNET,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNEY,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNFR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNFRZ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNHI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNMD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNNE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNO^A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNOB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNOBP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNQ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNSL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNSP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNTA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNTB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNTG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNTX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNTY,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNVS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNXA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNXC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CNXN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COCH,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COCHW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COCO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COCP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CODA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CODI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CODI^A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CODI^B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CODI^C,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CODX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COEP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COEPW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COF^I,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COF^J,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COF^K,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COF^L,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COF^N,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COFS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COGT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COHN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COHR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COHU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COIN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COKE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COLB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COLD,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COLL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COLM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COMM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COMP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CONN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CONX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CONXU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CONXW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COOK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COOL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COOLU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COOLW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COOP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CORT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CORZ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CORZW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CORZZ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COSM,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COST,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COTY,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COUR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
COYA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPA,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPAC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPB,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPBI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPE,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPHC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPHI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPIX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPK,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPLP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPNG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPOP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPRI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPRT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPRX,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPSH,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPSS,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPTN,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPTNW,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CPZ,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CQP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CR,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRAI,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRBG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRBP,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRBU,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRC,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRCT,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRD/A,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRD/B,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRDF,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRDL,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CRDO,10000,1712275004794.6492,2024-04-04 23:43:24.017071
CREG,10000,1712275004794.6492,2024-04-04 23:43:24.017071
