ticker,price,_id,timestamp
CVLT,100.42,CVLT,1712275004794.6492
CVLY,22.78,CVLY,1712275004794.6492
CVM,1.945,CVM,1712275004794.6492
CVNA,88.0712,CVNA,1712275004794.6492
CVR,15.0,CVR,1712275004794.6492
CVRX,21.26,CVRX,1712275004794.6492
CVS,78.2779,CVS,1712275004794.6492
CVU,2.43,CVU,1712275004794.6492
CVV,4.84,CVV,1712275004794.6492
CVX,154.7798,CVX,1712275004794.6492
CW,246.23,CW,1712275004794.6492
CWAN,17.335,CWAN,1712275004794.6492
CWBC,15.2,CWBC,1712275004794.6492
CWCO,29.7299,CWCO,1712275004794.6492
CWD,1.0999,CWD,1712275004794.6492
CWEN,21.42,CWEN,1712275004794.6492
CWH,25.67,CWH,1712275004794.6492
CWK,10.22,CWK,1712275004794.6492
CWST,99.19,CWST,1712275004794.6492
CWT,46.86,CWT,1712275004794.6492
CX,8.455,CX,1712275004794.6492
CXAI,2.68,CXAI,1712275004794.6492
CXAIW,0.2,CXAIW,1712275004794.6492
CXDO,4.9,CXDO,1712275004794.6492
CXE,3.5788,CXE,1712275004794.6492
CXH,7.66,CXH,1712275004794.6492
CXM,13.4756,CXM,1712275004794.6492
CXT,61.09,CXT,1712275004794.6492
CXW,15.95,CXW,1712275004794.6492
CYBN,0.4057,CYBN,1712275004794.6492
CYBR,269.83,CYBR,1712275004794.6492
CYCC,2.21,CYCC,1712275004794.6492
CYCCP,17.38,CYCCP,1712275004794.6492
CYCN,3.25,CYCN,1712275004794.6492
CYD,8.9,CYD,1712275004794.6492
CYH,3.49,CYH,1712275004794.6492
CYN,0.16,CYN,1712275004794.6492
CYRX,16.28,CYRX,1712275004794.6492
CYTH,1.46,CYTH,1712275004794.6492
CYTHW,0.29,CYTHW,1712275004794.6492
CYTK,66.85,CYTK,1712275004794.6492
CYTO,1.68,CYTO,1712275004794.6492
CZFS,44.7039,CZFS,1712275004794.6492
CZNC,18.39,CZNC,1712275004794.6492
CZOO,4.84,CZOO,1712275004794.6492
CZR,41.9,CZR,1712275004794.6492
CZWI,12.305,CZWI,1712275004794.6492
D,48.72,D,1712275004794.6492
DAC,71.375,DAC,1712275004794.6492
DADA,2.405,DADA,1712275004794.6492
DAIO,3.4975,DAIO,1712275004794.6492
DAKT,9.54,DAKT,1712275004794.6492
DAL,45.35,DAL,1712275004794.6492
DALN,3.91,DALN,1712275004794.6492
DAN,12.288,DAN,1712275004794.6492
DAO,4.08,DAO,1712275004794.6492
DAR,46.18,DAR,1712275004794.6492
DARE,0.4884,DARE,1712275004794.6492
DASH,137.28,DASH,1712275004794.6492
DATS,1.4822,DATS,1712275004794.6492
DATSW,0.0807,DATSW,1712275004794.6492
DAVA,38.21,DAVA,1712275004794.6492
DAVE,38.99,DAVE,1712275004794.6492
DAVEW,0.061,DAVEW,1712275004794.6492
DAWN,15.01,DAWN,1712275004794.6492
DAY,71.57,DAY,1712275004794.6492
DB,15.2002,DB,1712275004794.6492
DBD,35.54,DBD,1712275004794.6492
DBGI,3.6399,DBGI,1712275004794.6492
DBI,10.4,DBI,1712275004794.6492
DBL,15.235,DBL,1712275004794.6492
DBRG,19.2,DBRG,1712275004794.6492
DBRG^H,23.97,DBRG^H,1712275004794.6492
DBRG^I,23.988,DBRG^I,1712275004794.6492
DBRG^J,24.2416,DBRG^J,1712275004794.6492
DBVT,0.785,DBVT,1712275004794.6492
DBX,24.395,DBX,1712275004794.6492
DC,2.235,DC,1712275004794.6492
DCBO,51.67,DCBO,1712275004794.6492
DCF,8.56,DCF,1712275004794.6492
DCFC,0.0681,DCFC,1712275004794.6492
DCFCW,0.03,DCFCW,1712275004794.6492
DCGO,3.89,DCGO,1712275004794.6492
DCI,74.95,DCI,1712275004794.6492
DCO,51.33,DCO,1712275004794.6492
DCOM,19.38,DCOM,1712275004794.6492
DCOMP,17.7899,DCOMP,1712275004794.6492
DCPH,15.8,DCPH,1712275004794.6492
DCTH,4.57,DCTH,1712275004794.6492
DD,75.095,DD,1712275004794.6492
DDC,1.38,DDC,1712275004794.6492
DDD,4.65,DDD,1712275004794.6492
DDI,12.88,DDI,1712275004794.6492
DDL,1.215,DDL,1712275004794.6492
DDOG,123.55,DDOG,1712275004794.6492
DDS,456.29,DDS,1712275004794.6492
DDT,26.4713,DDT,1712275004794.6492
DE,397.72,DE,1712275004794.6492
DEA,11.42,DEA,1712275004794.6492
DEC,11.66,DEC,1712275004794.6492
DECA,8.58,DECA,1712275004794.6492
DECAU,8.86,DECAU,1712275004794.6492
DECAW,0.051,DECAW,1712275004794.6492
DECK,951.65,DECK,1712275004794.6492
DEI,14.145,DEI,1712275004794.6492
DELL,113.998,DELL,1712275004794.6492
DENN,9.02,DENN,1712275004794.6492
DEO,146.57,DEO,1712275004794.6492
DERM,3.76,DERM,1712275004794.6492
DESP,11.98,DESP,1712275004794.6492
DFH,39.9132,DFH,1712275004794.6492
DFIN,62.5875,DFIN,1712275004794.6492
DFLI,0.531,DFLI,1712275004794.6492
DFLIW,0.023,DFLIW,1712275004794.6492
DFP,19.13,DFP,1712275004794.6492
DFS,126.1,DFS,1712275004794.6492
DG,154.96,DG,1712275004794.6492
DGHI,1.4191,DGHI,1712275004794.6492
DGICA,14.02,DGICA,1712275004794.6492
DGICB,13.11,DGICB,1712275004794.6492
DGII,30.01,DGII,1712275004794.6492
DGLY,2.6925,DGLY,1712275004794.6492
DGX,128.45,DGX,1712275004794.6492
DH,7.92,DH,1712275004794.6492
DHAC,11.6,DHAC,1712275004794.6492
DHACW,0.17,DHACW,1712275004794.6492
DHAI,1.17,DHAI,1712275004794.6492
DHAIW,0.031,DHAIW,1712275004794.6492
DHC,2.565,DHC,1712275004794.6492
DHCNI,15.12,DHCNI,1712275004794.6492
DHCNL,16.15,DHCNL,1712275004794.6492
DHF,2.37,DHF,1712275004794.6492
DHI,162.3203,DHI,1712275004794.6492
DHIL,150.31,DHIL,1712275004794.6492
DHR,254.375,DHR,1712275004794.6492
DHT,11.365,DHT,1712275004794.6492
DHX,2.54,DHX,1712275004794.6492
DHY,2.02,DHY,1712275004794.6492
DIAX,14.55,DIAX,1712275004794.6492
DIBS,6.0,DIBS,1712275004794.6492
DIN,45.9123,DIN,1712275004794.6492
DINO,61.355,DINO,1712275004794.6492
DIOD,68.36,DIOD,1712275004794.6492
DIS,116.79,DIS,1712275004794.6492
DIST,10.7236,DIST,1712275004794.6492
DIT,192.0,DIT,1712275004794.6492
DJCO,370.05,DJCO,1712275004794.6492
DK,30.535,DK,1712275004794.6492
DKL,41.09,DKL,1712275004794.6492
DKNG,47.75,DKNG,1712275004794.6492
DKS,224.1,DKS,1712275004794.6492
DLA,3.12,DLA,1712275004794.6492
DLB,84.46,DLB,1712275004794.6492
DLHC,14.255,DLHC,1712275004794.6492
DLNG,2.81,DLNG,1712275004794.6492
DLNG^A,25.3,DLNG^A,1712275004794.6492
DLNG^B,26.39,DLNG^B,1712275004794.6492
DLO,15.6,DLO,1712275004794.6492
DLPN,1.4,DLPN,1712275004794.6492
DLR,141.195,DLR,1712275004794.6492
DLR^J,22.8199,DLR^J,1712275004794.6492
DLR^K,23.9699,DLR^K,1712275004794.6492
DLR^L,22.75,DLR^L,1712275004794.6492
DLTH,4.97,DLTH,1712275004794.6492
DLTR,127.07,DLTR,1712275004794.6492
DLX,20.88,DLX,1712275004794.6492
DLY,15.7,DLY,1712275004794.6492
DM,0.7616,DM,1712275004794.6492
DMA,7.6,DMA,1712275004794.6492
DMAC,2.71,DMAC,1712275004794.6492
DMB,10.2999,DMB,1712275004794.6492
DMF,6.76,DMF,1712275004794.6492
DMLP,33.2,DMLP,1712275004794.6492
DMO,11.61,DMO,1712275004794.6492
DMRC,27.71,DMRC,1712275004794.6492
DMTK,0.713,DMTK,1712275004794.6492
DMYY,10.63,DMYY,1712275004794.6492
DNA,1.126,DNA,1712275004794.6492
DNB,9.73,DNB,1712275004794.6492
DNLI,21.28,DNLI,1712275004794.6492
DNMR,1.205,DNMR,1712275004794.6492
DNN,1.9502,DNN,1712275004794.6492
DNOW,14.885,DNOW,1712275004794.6492
DNP,9.06,DNP,1712275004794.6492
DNTH,27.96,DNTH,1712275004794.6492
DNUT,12.275,DNUT,1712275004794.6492
DO,13.175,DO,1712275004794.6492
DOC,17.735,DOC,1712275004794.6492
DOCN,40.66,DOCN,1712275004794.6492
DOCS,27.68,DOCS,1712275004794.6492
DOCU,58.77,DOCU,1712275004794.6492
DOGZ,6.9,DOGZ,1712275004794.6492
DOLE,12.06,DOLE,1712275004794.6492
DOMA,4.5616,DOMA,1712275004794.6492
DOMH,2.3,DOMH,1712275004794.6492
DOMO,9.305,DOMO,1712275004794.6492
DOOO,63.25,DOOO,1712275004794.6492
DOOR,131.58,DOOR,1712275004794.6492
DORM,93.48,DORM,1712275004794.6492
DOUG,1.7131,DOUG,1712275004794.6492
DOV,177.27,DOV,1712275004794.6492
DOW,57.855,DOW,1712275004794.6492
DOX,92.88,DOX,1712275004794.6492
DOYU,0.75,DOYU,1712275004794.6492
DPCS,10.95,DPCS,1712275004794.6492
DPG,9.255,DPG,1712275004794.6492
DPRO,0.1757,DPRO,1712275004794.6492
DPSI,8.7215,DPSI,1712275004794.6492
DPZ,455.0,DPZ,1712275004794.6492
DQ,27.375,DQ,1712275004794.6492
DRCT,29.615,DRCT,1712275004794.6492
DRD,8.015,DRD,1712275004794.6492
DRH,9.655,DRH,1712275004794.6492
DRH^A,26.42,DRH^A,1712275004794.6492
DRI,163.92,DRI,1712275004794.6492
DRIO,1.43,DRIO,1712275004794.6492
DRMA,0.4011,DRMA,1712275004794.6492
DRQ,24.71,DRQ,1712275004794.6492
DRRX,1.26,DRRX,1712275004794.6492
DRS,22.35,DRS,1712275004794.6492
DRTS,3.0,DRTS,1712275004794.6492
DRTSW,0.25,DRTSW,1712275004794.6492
DRUG,1.2,DRUG,1712275004794.6492
DRVN,15.385,DRVN,1712275004794.6492
DSGN,3.165,DSGN,1712275004794.6492
DSGR,35.825,DSGR,1712275004794.6492
DSGX,94.28,DSGX,1712275004794.6492
DSKE,8.27,DSKE,1712275004794.6492
DSL,12.675,DSL,1712275004794.6492
DSM,5.86,DSM,1712275004794.6492
DSP,10.13,DSP,1712275004794.6492
DSS,1.905,DSS,1712275004794.6492
DSU,11.115,DSU,1712275004794.6492
DSWL,2.22,DSWL,1712275004794.6492
DSX,2.96,DSX,1712275004794.6492
DSX^B,26.74,DSX^B,1712275004794.6492
DT,46.61,DT,1712275004794.6492
DTB,21.2103,DTB,1712275004794.6492
DTC,2.24,DTC,1712275004794.6492
DTCK,1.09,DTCK,1712275004794.6492
DTE,109.58,DTE,1712275004794.6492
DTF,10.755,DTF,1712275004794.6492
DTG,21.3,DTG,1712275004794.6492
DTI,2.9,DTI,1712275004794.6492
DTIL,12.365,DTIL,1712275004794.6492
DTM,59.085,DTM,1712275004794.6492
DTSS,7.53,DTSS,1712275004794.6492
DTST,7.3,DTST,1712275004794.6492
DTSTW,1.13,DTSTW,1712275004794.6492
DTW,25.0,DTW,1712275004794.6492
DUK,95.39,DUK,1712275004794.6492
DUK^A,25.44,DUK^A,1712275004794.6492
DUKB,25.4694,DUKB,1712275004794.6492
DUO,0.4787,DUO,1712275004794.6492
DUOL,243.755,DUOL,1712275004794.6492
DUOT,4.822,DUOT,1712275004794.6492
DV,33.91,DV,1712275004794.6492
DVA,135.995,DVA,1712275004794.6492
DVAX,12.305,DVAX,1712275004794.6492
DVN,48.335,DVN,1712275004794.6492
DWAC,44.05,DWAC,1712275004794.6492
DWACU,51.3,DWACU,1712275004794.6492
DWACW,19.91,DWACW,1712275004794.6492
DWSN,1.46,DWSN,1712275004794.6492
DX,12.29,DX,1712275004794.6492
DX^C,24.6401,DX^C,1712275004794.6492
DXC,20.9,DXC,1712275004794.6492
DXCM,133.5701,DXCM,1712275004794.6492
DXF,0.3293,DXF,1712275004794.6492
DXLG,3.32,DXLG,1712275004794.6492
DXPE,52.74,DXPE,1712275004794.6492
DXR,8.38,DXR,1712275004794.6492
DXYN,0.6267,DXYN,1712275004794.6492
DY,142.57,DY,1712275004794.6492
DYAI,1.5999,DYAI,1712275004794.6492
DYCQU,10.16,DYCQU,1712275004794.6492
DYN,28.94,DYN,1712275004794.6492
DYNT,0.45,DYNT,1712275004794.6492
DZSI,1.31,DZSI,1712275004794.6492
E,31.17,E,1712275004794.6492
EA,133.35,EA,1712275004794.6492
EAD,6.6499,EAD,1712275004794.6492
EAF,1.555,EAF,1712275004794.6492
EAI,23.5179,EAI,1712275004794.6492
EARN,6.745,EARN,1712275004794.6492
EAST,1.0853,EAST,1712275004794.6492
EAT,46.18,EAT,1712275004794.6492
EB,5.72,EB,1712275004794.6492
EBAY,51.925,EBAY,1712275004794.6492
EBC,13.44,EBC,1712275004794.6492
EBF,20.77,EBF,1712275004794.6492
EBMT,12.965,EBMT,1712275004794.6492
EBON,9.42,EBON,1712275004794.6492
EBR,8.555,EBR,1712275004794.6492
EBS,2.5,EBS,1712275004794.6492
EBTC,25.2072,EBTC,1712275004794.6492
EC,10.8999,EC,1712275004794.6492
ECAT,17.01,ECAT,1712275004794.6492
ECBK,13.02,ECBK,1712275004794.6492
ECC           ,10.0487,ECC           ,1712275004794.6492
ECC^D,19.97,ECC^D,1712275004794.6492
ECCC,21.77,ECCC,1712275004794.6492
ECCF,25.0,ECCF,1712275004794.6492
ECCV,22.5,ECCV,1712275004794.6492
ECCW,23.9179,ECCW,1712275004794.6492
ECCX,24.4008,ECCX,1712275004794.6492
ECDA,1.0,ECDA,1712275004794.6492
ECF,8.1383,ECF,1712275004794.6492
ECF^A,22.53,ECF^A,1712275004794.6492
ECL,228.67,ECL,1712275004794.6492
ECO,30.495,ECO,1712275004794.6492
ECOR,6.4371,ECOR,1712275004794.6492
ECPG,47.125,ECPG,1712275004794.6492
ECVT,10.13,ECVT,1712275004794.6492
ECX,2.005,ECX,1712275004794.6492
ECXWW,0.0301,ECXWW,1712275004794.6492
ED,89.2,ED,1712275004794.6492
EDAP,7.485,EDAP,1712275004794.6492
EDBL,0.2934,EDBL,1712275004794.6492
EDBLW,0.0141,EDBLW,1712275004794.6492
EDD,4.795,EDD,1712275004794.6492
EDF,5.38,EDF,1712275004794.6492
EDIT,7.96,EDIT,1712275004794.6492
EDN,18.55,EDN,1712275004794.6492
EDR,25.445,EDR,1712275004794.6492
EDRY,22.99,EDRY,1712275004794.6492
EDSA,4.11,EDSA,1712275004794.6492
EDTK,0.97,EDTK,1712275004794.6492
EDU,95.515,EDU,1712275004794.6492
EDUC,2.0,EDUC,1712275004794.6492
EE,16.22,EE,1712275004794.6492
EEA,8.84,EEA,1712275004794.6492
EEFT,109.73,EEFT,1712275004794.6492
EEIQ,1.0,EEIQ,1712275004794.6492
EEX,6.25,EEX,1712275004794.6492
EFC,11.82,EFC,1712275004794.6492
EFC^A,24.057,EFC^A,1712275004794.6492
EFC^B,21.05,EFC^B,1712275004794.6492
EFC^C,25.18,EFC^C,1712275004794.6492
EFC^D,21.4224,EFC^D,1712275004794.6492
EFC^E,25.2894,EFC^E,1712275004794.6492
EFOI,1.73,EFOI,1712275004794.6492
EFR,13.0,EFR,1712275004794.6492
EFSC,39.66,EFSC,1712275004794.6492
EFSCP,19.99,EFSCP,1712275004794.6492
EFSH,1.7,EFSH,1712275004794.6492
EFT,13.17,EFT,1712275004794.6492
EFTR,12.8257,EFTR,1712275004794.6492
EFTRW,0.14,EFTRW,1712275004794.6492
EFX,269.665,EFX,1712275004794.6492
EFXT,5.97,EFXT,1712275004794.6492
EG,386.34,EG,1712275004794.6492
EGAN,6.48,EGAN,1712275004794.6492
EGBN,22.72,EGBN,1712275004794.6492
EGF,9.445,EGF,1712275004794.6492
EGHT,2.775,EGHT,1712275004794.6492
EGIO,9.17,EGIO,1712275004794.6492
EGLE,63.67,EGLE,1712275004794.6492
EGO,13.325,EGO,1712275004794.6492
EGOX,0.0488,EGOX,1712275004794.6492
EGP,180.425,EGP,1712275004794.6492
EGRX,5.46,EGRX,1712275004794.6492
EGY,6.13,EGY,1712275004794.6492
EH,17.5575,EH,1712275004794.6492
EHAB,11.26,EHAB,1712275004794.6492
EHC,76.95,EHC,1712275004794.6492
EHI,7.065,EHI,1712275004794.6492
EHTH,5.83,EHTH,1712275004794.6492
EIC,15.7999,EIC,1712275004794.6492
EICA,23.6,EICA,1712275004794.6492
EICB,25.0559,EICB,1712275004794.6492
EIG,44.51,EIG,1712275004794.6492
EIGR,6.325,EIGR,1712275004794.6492
EIM,10.3,EIM,1712275004794.6492
EIX,70.65,EIX,1712275004794.6492
EJH,1.2,EJH,1712275004794.6492
EKSO,1.4594,EKSO,1712275004794.6492
EL,146.695,EL,1712275004794.6492
ELA,4.45,ELA,1712275004794.6492
ELAB,0.76,ELAB,1712275004794.6492
ELAN,16.245,ELAN,1712275004794.6492
ELBM,0.5043,ELBM,1712275004794.6492
ELC,23.32,ELC,1712275004794.6492
ELDN,1.76,ELDN,1712275004794.6492
ELEV,4.52,ELEV,1712275004794.6492
ELF,205.77,ELF,1712275004794.6492
ELLO,16.44,ELLO,1712275004794.6492
ELMD,17.27,ELMD,1712275004794.6492
ELME,13.72,ELME,1712275004794.6492
ELP,8.04,ELP,1712275004794.6492
ELPC,7.14,ELPC,1712275004794.6492
ELS,65.41,ELS,1712275004794.6492
ELSE,4.05,ELSE,1712275004794.6492
ELTK,11.69,ELTK,1712275004794.6492
ELTX,6.78,ELTX,1712275004794.6492
ELUT,3.3,ELUT,1712275004794.6492
ELV,514.02,ELV,1712275004794.6492
ELVA,3.9993,ELVA,1712275004794.6492
ELVN,17.97,ELVN,1712275004794.6492
ELWS,0.5914,ELWS,1712275004794.6492
ELYM,2.78,ELYM,1712275004794.6492
EM,0.6279,EM,1712275004794.6492
EMBC,12.79,EMBC,1712275004794.6492
EMCG,11.14,EMCG,1712275004794.6492
EMCGW,0.0127,EMCGW,1712275004794.6492
EMD,9.29,EMD,1712275004794.6492
EME,346.13,EME,1712275004794.6492
EMF,11.8535,EMF,1712275004794.6492
EMKR,0.3927,EMKR,1712275004794.6492
EML,31.0,EML,1712275004794.6492
EMLD,10.48,EMLD,1712275004794.6492
EMLDW,0.1205,EMLDW,1712275004794.6492
EMN,94.32,EMN,1712275004794.6492
EMO,39.795,EMO,1712275004794.6492
EMP,24.2191,EMP,1712275004794.6492
EMR,113.24,EMR,1712275004794.6492
EMX,1.742,EMX,1712275004794.6492
ENB,35.905,ENB,1712275004794.6492
ENFN,9.32,ENFN,1712275004794.6492
ENG,1.745,ENG,1712275004794.6492
ENGN,17.7,ENGN,1712275004794.6492
ENGNW,5.26,ENGNW,1712275004794.6492
ENIC,2.94,ENIC,1712275004794.6492
ENJ,22.78,ENJ,1712275004794.6492
ENLC,13.185,ENLC,1712275004794.6492
ENLT,17.82,ENLT,1712275004794.6492
ENLV,3.7791,ENLV,1712275004794.6492
ENO,24.69,ENO,1712275004794.6492
ENOV,60.66,ENOV,1712275004794.6492
ENPH,115.62,ENPH,1712275004794.6492
ENR,28.17,ENR,1712275004794.6492
ENS,92.33,ENS,1712275004794.6492
ENSC,0.8229,ENSC,1712275004794.6492
ENSG,123.57,ENSG,1712275004794.6492
ENSV,0.2089,ENSV,1712275004794.6492
ENTA,14.54,ENTA,1712275004794.6492
ENTG,142.345,ENTG,1712275004794.6492
ENTX,1.7,ENTX,1712275004794.6492
ENV,57.4,ENV,1712275004794.6492
ENVA,63.03,ENVA,1712275004794.6492
ENVB,1.18,ENVB,1712275004794.6492
ENVX,8.405,ENVX,1712275004794.6492
ENX,9.7,ENX,1712275004794.6492
ENZ,1.23,ENZ,1712275004794.6492
EOD,4.66,EOD,1712275004794.6492
EOG,125.615,EOG,1712275004794.6492
EOI,18.6357,EOI,1712275004794.6492
EOLS,13.78,EOLS,1712275004794.6492
EOS,20.3741,EOS,1712275004794.6492
EOSE,1.06,EOSE,1712275004794.6492
EOSEW,0.189,EOSEW,1712275004794.6492
EOT,16.66,EOT,1712275004794.6492
EP,5.29,EP,1712275004794.6492
EP^C,47.53,EP^C,1712275004794.6492
EPAC,34.67,EPAC,1712275004794.6492
EPAM,284.385,EPAM,1712275004794.6492
EPC,37.8,EPC,1712275004794.6492
EPD,28.82,EPD,1712275004794.6492
EPIX,9.185,EPIX,1712275004794.6492
EPM,6.044,EPM,1712275004794.6492
EPOW,0.9,EPOW,1712275004794.6492
EPR,41.54,EPR,1712275004794.6492
EPR^C,19.35,EPR^C,1712275004794.6492
EPR^E,28.28,EPR^E,1712275004794.6492
EPR^G,19.86,EPR^G,1712275004794.6492
EPRT,25.79,EPRT,1712275004794.6492
EPSN,5.16,EPSN,1712275004794.6492
EQ,2.755,EQ,1712275004794.6492
EQBK,33.23,EQBK,1712275004794.6492
EQC,18.945,EQC,1712275004794.6492
EQC^D,25.19,EQC^D,1712275004794.6492
EQH,36.63,EQH,1712275004794.6492
EQH^A,23.04,EQH^A,1712275004794.6492
EQH^C,18.38,EQH^C,1712275004794.6492
EQIX,810.095,EQIX,1712275004794.6492
EQNR,26.7909,EQNR,1712275004794.6492
EQR,62.85,EQR,1712275004794.6492
EQS,1.49,EQS,1712275004794.6492
EQT,34.155,EQT,1712275004794.6492
EQX,5.395,EQX,1712275004794.6492
ERAS,2.16,ERAS,1712275004794.6492
ERC,9.375,ERC,1712275004794.6492
ERF,18.97,ERF,1712275004794.6492
ERH,9.26,ERH,1712275004794.6492
ERIC,5.525,ERIC,1712275004794.6492
ERIE,409.64,ERIE,1712275004794.6492
ERII,15.835,ERII,1712275004794.6492
ERJ,24.801,ERJ,1712275004794.6492
ERNA,2.33,ERNA,1712275004794.6492
ERO,18.995,ERO,1712275004794.6492
ES,58.53,ES,1712275004794.6492
ESAB,107.98,ESAB,1712275004794.6492
ESCA,13.55,ESCA,1712275004794.6492
ESE,102.94,ESE,1712275004794.6492
ESEA,36.3,ESEA,1712275004794.6492
ESGL,0.4426,ESGL,1712275004794.6492
ESGLW,0.0063,ESGLW,1712275004794.6492
ESGR,303.355,ESGR,1712275004794.6492
ESGRO,25.16,ESGRO,1712275004794.6492
ESGRP,25.765,ESGRP,1712275004794.6492
ESHA,10.34,ESHA,1712275004794.6492
ESI,24.795,ESI,1712275004794.6492
ESLA,1.16,ESLA,1712275004794.6492
ESLAW,0.0698,ESLAW,1712275004794.6492
ESLT,204.66,ESLT,1712275004794.6492
ESNT,58.25,ESNT,1712275004794.6492
ESOA,8.2444,ESOA,1712275004794.6492
ESP,25.0655,ESP,1712275004794.6492
ESPR,2.145,ESPR,1712275004794.6492
ESQ,48.4314,ESQ,1712275004794.6492
ESRT,10.05,ESRT,1712275004794.6492
ESS,240.54,ESS,1712275004794.6492
ESSA,18.04,ESSA,1712275004794.6492
ESTA,48.94,ESTA,1712275004794.6492
ESTC,101.02,ESTC,1712275004794.6492
ET,15.545,ET,1712275004794.6492
ET^E,25.26,ET^E,1712275004794.6492
ET^I,10.96,ET^I,1712275004794.6492
ETAO,0.2679,ETAO,1712275004794.6492
ETB,13.625,ETB,1712275004794.6492
ETD,33.26,ETD,1712275004794.6492
ETG,18.28,ETG,1712275004794.6492
ETI^,25.08,ETI^,1712275004794.6492
ETJ,8.4,ETJ,1712275004794.6492
ETN,314.65,ETN,1712275004794.6492
ETNB,11.64,ETNB,1712275004794.6492
ETO,25.1439,ETO,1712275004794.6492
ETON,3.65,ETON,1712275004794.6492
ETR,103.67,ETR,1712275004794.6492
ETRN,11.495,ETRN,1712275004794.6492
ETSY,68.2899,ETSY,1712275004794.6492
ETV,13.141,ETV,1712275004794.6492
ETW,8.175,ETW,1712275004794.6492
ETWO,4.36,ETWO,1712275004794.6492
ETX           ,18.3492,ETX           ,1712275004794.6492
ETY,13.45,ETY,1712275004794.6492
EU,4.39,EU,1712275004794.6492
EUDA,1.86,EUDA,1712275004794.6492
EUDAW,0.27,EUDAW,1712275004794.6492
EURN,15.27,EURN,1712275004794.6492
EVA,0.4598,EVA,1712275004794.6492
EVAX,3.052,EVAX,1712275004794.6492
EVBG,34.825,EVBG,1712275004794.6492
EVBN,30.1,EVBN,1712275004794.6492
EVC,1.65,EVC,1712275004794.6492
EVCM,9.1,EVCM,1712275004794.6492
EVE,10.93,EVE,1712275004794.6492
EVER,18.29,EVER,1712275004794.6492
EVEX,5.47,EVEX,1712275004794.6492
EVF,6.36,EVF,1712275004794.6492
EVG,10.5987,EVG,1712275004794.6492
EVGN,0.7849,EVGN,1712275004794.6492
EVGO,2.475,EVGO,1712275004794.6492
EVGOW,0.1951,EVGOW,1712275004794.6492
EVGR,11.32,EVGR,1712275004794.6492
EVH,32.52,EVH,1712275004794.6492
EVI,23.95,EVI,1712275004794.6492
EVLV,3.615,EVLV,1712275004794.6492
EVLVW,0.4,EVLVW,1712275004794.6492
EVM,9.5475,EVM,1712275004794.6492
EVN,10.1834,EVN,1712275004794.6492
EVO,7.26,EVO,1712275004794.6492
EVOK,0.593,EVOK,1712275004794.6492
EVR,198.71,EVR,1712275004794.6492
EVRG,51.99,EVRG,1712275004794.6492
EVRI,9.57,EVRI,1712275004794.6492
EVT,23.1441,EVT,1712275004794.6492
EVTC,38.24,EVTC,1712275004794.6492
EVTL,0.82,EVTL,1712275004794.6492
EVTV,2.47,EVTV,1712275004794.6492
EVV,9.765,EVV,1712275004794.6492
EW,95.055,EW,1712275004794.6492
EWBC,76.505,EWBC,1712275004794.6492
EWCZ,13.0,EWCZ,1712275004794.6492
EWTX,16.93,EWTX,1712275004794.6492
EXAI,6.075,EXAI,1712275004794.6492
EXAS,63.03,EXAS,1712275004794.6492
EXC,36.92,EXC,1712275004794.6492
EXEL,23.855,EXEL,1712275004794.6492
EXFY,1.845,EXFY,1712275004794.6492
EXG,8.09,EXG,1712275004794.6492
EXK,2.15,EXK,1712275004794.6492
EXLS,31.08,EXLS,1712275004794.6492
EXP,264.39,EXP,1712275004794.6492
EXPD,120.915,EXPD,1712275004794.6492
EXPE,136.72,EXPE,1712275004794.6492
EXPI,9.77,EXPI,1712275004794.6492
EXPO,82.14,EXPO,1712275004794.6492
EXR,140.745,EXR,1712275004794.6492
EXTO,4.945,EXTO,1712275004794.6492
EXTR,11.75,EXTR,1712275004794.6492
EYE,22.815,EYE,1712275004794.6492
EYEN,1.16,EYEN,1712275004794.6492
EYPT,23.465,EYPT,1712275004794.6492
EZFL,1.735,EZFL,1712275004794.6492
EZGO,0.0859,EZGO,1712275004794.6492
EZPW,10.77,EZPW,1712275004794.6492
F,12.8,F,1712275004794.6492
F^B,25.26,F^B,1712275004794.6492
F^C,24.56,F^C,1712275004794.6492
F^D,26.0817,F^D,1712275004794.6492
FA,16.0,FA,1712275004794.6492
FAF,58.79,FAF,1712275004794.6492
FAM,6.6,FAM,1712275004794.6492
FAMI,0.9192,FAMI,1712275004794.6492
FANG,193.9,FANG,1712275004794.6492
FANH,4.66,FANH,1712275004794.6492
FARM,3.4,FARM,1712275004794.6492
FARO,21.92,FARO,1712275004794.6492
FAST,78.965,FAST,1712275004794.6492
FAT,7.7908,FAT,1712275004794.6492
FATBB,6.48,FATBB,1712275004794.6492
FATBP,16.37,FATBP,1712275004794.6492
FATBW,5.22,FATBW,1712275004794.6492
FATE,7.385,FATE,1712275004794.6492
FATH,4.6299,FATH,1712275004794.6492
FAX,2.725,FAX,1712275004794.6492
FBIN,83.58,FBIN,1712275004794.6492
FBIO,1.99,FBIO,1712275004794.6492
FBIOP,16.5,FBIOP,1712275004794.6492
FBIZ,35.5,FBIZ,1712275004794.6492
FBK,37.49,FBK,1712275004794.6492
FBLG,11.98,FBLG,1712275004794.6492
FBMS,24.6286,FBMS,1712275004794.6492
FBNC,35.19,FBNC,1712275004794.6492
FBP,17.235,FBP,1712275004794.6492
